date;time;temperature;humidite;pyrano;v_vent;d_vent;precipitation;vpd;eto_index
2018-03-05;13:00:00;18.08194;80.93843;2000;13.75448;208.2545;0;0.42;1.04
2018-03-05;13:15:00;18.01175;81.94858;2000;12.80537;245.3339;0;0.39;99999.9
2018-03-05;13:30:00;18.26962;82.11185;2000;15.38109;234.6111;0;0.39;99999.9
2018-03-05;13:45:00;18.50614;79.88708;2000;14.56626;205.2497;0;0.39;99999.9
2018-03-05;14:00:00;18.51682;80.42268;2000;15.92432;234.5177;0;0.39;1
2018-03-05;14:15:00;18.34592;80.50202;2000;14.84093;211.3143;0;0.4;99999.9
2018-03-05;14:30:00;18.17197;80.11749;2000;15.93652;243.3564;0;0.4;99999.9
2018-03-05;14:45:00;17.86679;81.66629;2000;14.374;223.3719;0;0.4;99999.9
2018-03-05;15:00:00;16.76814;88.37415;2000;13.18074;238.753;0.2;0.4;0.98
2018-03-05;15:15:00;16.18067;93.6553;2000;12.38117;228.9696;0.8;0.12;99999.9
2018-03-05;15:30:00;16.28748;95.46044;2000;9.982452;209.3037;0.4;0.12;99999.9
2018-03-05;15:45:00;16.20508;96.21881;2000;11.78912;238.2971;1.4;0.12;99999.9
2018-03-05;16:00:00;16.25086;96.63692;2000;9.903106;217.4777;0.6;0.12;0.97
2018-03-05;16:15:00;16.36072;96.97108;2000;11.17876;255.1394;0.4;0.07;99999.9
2018-03-05;16:30:00;16.45075;96.68117;2000;12.12482;227.3051;0.2;0.07;99999.9
2018-03-05;16:45:00;16.5362;96.53009;2000;13.04036;214.5278;0;0.07;99999.9
2018-03-05;17:00:00;16.50721;96.76204;2000;12.7718;213.55;0.6;0.07;0.97
2018-03-05;17:15:00;16.40497;97.00771;2000;13.5317;224.0916;0.6;0.05;99999.9
2018-03-05;17:30:00;16.46601;97.19082;2000;13.67208;214.3465;0;0.05;99999.9
2018-03-05;17:45:00;16.5362;97.31747;2000;12.39033;229.6288;0.6;0.05;99999.9
2018-03-05;18:00:00;16.32868;97.38308;2000;13.95285;236.2866;0.4;0.05;0.94
2018-03-05;18:15:00;16.27832;97.47311;2000;12.85115;277.7606;0.8;0.05;99999.9
2018-03-05;18:30:00;16.24628;97.60586;2000;12.48798;208.4797;0.2;0.05;99999.9
2018-03-05;18:45:00;16.22797;97.56008;2000;11.25811;219.6969;0;0.05;99999.9
2018-03-05;19:00:00;16.18525;97.75234;400;11.5877;228.6509;0.4;0.05;0.94
2018-03-05;19:15:00;16.12421;98.12161;0;9.347676;217.4173;0.8;0.03;99999.9
2018-03-05;19:30:00;16.17151;98.35507;0;9.201191;227.0799;0.2;0.03;99999.9
2018-03-05;19:45:00;16.31495;98.51683;0;9.143206;250.6294;0;0.03;99999.9
2018-03-05;20:00:00;16.38208;98.46648;70.80186;8.542001;240.4669;0;0.03;0.07
2018-03-05;20:15:00;16.43855;98.3093;0;7.742428;222.2568;0.2;0.03;99999.9
2018-03-05;20:30:00;16.41413;98.30014;244.9683;7.281605;222.9545;0;0.03;99999.9
2018-03-05;20:45:00;16.45838;98.39932;273.8079;7.702754;217.0877;0;0.03;99999.9
2018-03-05;21:00:00;16.32257;98.3688;0;6.872663;242.3621;0;0.03;0.09
2018-03-05;21:15:00;16.28138;98.3566;0;5.038529;254.5571;0;0.04;99999.9
2018-03-05;21:30:00;16.30121;98.26505;0;5.658045;258.7155;0;0.04;99999.9
2018-03-05;21:45:00;16.35004;98.27725;0;5.072099;259.6384;0.2;0.04;99999.9
2018-03-05;22:00:00;16.34089;98.25436;0;5.722133;228.8597;0;0.04;0
2018-03-05;22:15:00;16.32257;98.34897;0;5.432212;246.8061;0;0.03;99999.9
2018-03-05;22:30:00;16.2356;98.37338;0;4.422064;232.4688;0;0.03;99999.9
2018-03-05;22:45:00;16.18372;98.51988;0;3.262379;229.1124;0;0.03;99999.9
2018-03-05;23:00:00;16.06012;98.59312;0;1.434348;225.734;0;0.03;0
2018-03-05;23:15:00;15.93958;98.70757;0;3.588922;216.9229;0;0.02;99999.9
2018-03-05;23:30:00;15.77325;98.88609;0;3.262379;223.7235;0;0.02;99999.9
2018-03-05;23:45:00;15.97009;99.0982;0;3.228809;221.4328;0;0.02;99999.9
2018-03-06;00:00:00;15.87396;99.05547;0;3.439384;224.9705;0;0.02;99999.9
2018-03-06;00:15:00;15.96246;99.30267;0;4.547189;225.9373;0;0.02;99999.9
2018-03-06;00:30:00;15.92737;99.26757;0;4.193179;217.8732;0;0.02;99999.9
2018-03-06;00:45:00;15.78088;99.28436;0;4.88899;211.968;0;0.02;99999.9
2018-03-06;01:00:00;15.67559;99.41558;0;5.978485;239.4232;0;0.02;0
2018-03-06;01:15:00;15.48028;99.49187;0;6.283665;223.4873;0;0.01;99999.9
2018-03-06;01:30:00;15.4406;99.69635;0;6.243992;209.6663;0;0.01;99999.9
2018-03-06;01:45:00;15.3994;99.71466;0;7.559319;247.8114;0;0.01;99999.9
2018-03-06;02:00:00;15.46349;99.88403;0;6.61326;234.1277;0;0.01;0
2018-03-06;02:15:00;15.44823;99.93591;0;6.961165;231.1614;0;0;99999.9
2018-03-06;02:30:00;15.53521;99.98016;0;6.826887;234.5342;0;0;99999.9
2018-03-06;02:45:00;15.58556;99.96033;0;6.15549;221.4328;0;0;99999.9
2018-03-06;03:00:00;15.68475;99.97559;0;7.675288;231.1888;0;0;0
2018-03-06;03:15:00;15.67254;99.96033;0;6.012054;201.2946;0;0;99999.9
2018-03-06;03:30:00;15.6527;99.9054;0;6.350805;231.458;0.2;0;99999.9
2018-03-06;03:45:00;15.61761;99.80927;0;4.02533;234.7869;0.2;0;99999.9
2018-03-06;04:00:00;15.63592;99.81995;0;4.403754;225.0364;0;0;0
2018-03-06;04:15:00;15.62218;99.74976;0;5.46273;231.5404;0;0.01;99999.9
2018-03-06;04:30:00;15.64202;99.79553;0;4.687572;226.7393;0;0.01;99999.9
2018-03-06;04:45:00;15.62981;99.75891;0;4.666209;205.1289;0.2;0.01;99999.9
2018-03-06;05:00:00;15.64965;99.80621;0;4.39765;231.0076;0;0.01;0
2018-03-06;05:15:00;15.66491;99.81842;0;3.95819;208.0238;0;0.01;99999.9
2018-03-06;05:30:00;15.66796;99.80469;0;6.820783;242.3346;0.2;0.01;99999.9
2018-03-06;05:45:00;15.62524;99.81079;0;7.724117;225.377;0.2;0.01;99999.9
2018-03-06;06:00:00;15.61456;99.82758;0;6.048676;229.0739;0.2;0.01;0
2018-03-06;06:15:00;15.57336;99.85352;0;5.786221;228.8597;0.2;0;99999.9
2018-03-06;06:30:00;15.59014;99.83978;0;4.995804;227.0195;0.4;0;99999.9
2018-03-06;06:45:00;15.58404;99.85352;0;3.72015;227.5029;0;0;99999.9
2018-03-06;07:00:00;15.62829;99.84283;1735.225;1.327535;195.8727;0;0;0
2018-03-06;07:15:00;15.60998;99.9054;2000;3.414969;222.5589;0;0;99999.9
2018-03-06;07:30:00;15.69085;99.91302;2000;2.917525;194.3182;0;0;99999.9
2018-03-06;07:45:00;15.78546;99.89777;1989.502;4.672312;200.8167;0;0;99999.9
2018-03-06;08:00:00;16.08606;99.95422;1969.421;2.899214;204.162;0;0;1.15
2018-03-06;08:15:00;16.11353;99.80011;1990.326;4.901198;210.9627;0.4;0;99999.9
2018-03-06;08:30:00;16.1944;99.71771;1998.596;4.119936;228.6784;0;0;99999.9
2018-03-06;08:45:00;16.40345;99.62157;1979.736;4.24506;201.6846;0;0;99999.9
2018-03-06;09:00:00;16.70252;99.45068;2000;4.376287;207.2053;0;0;1.16
2018-03-06;09:15:00;16.82613;98.91508;1960.052;5.871672;226.9975;0;0;99999.9
2018-03-06;09:30:00;16.96803;97.73098;1919.188;7.214466;204.4367;0;0;99999.9
2018-03-06;09:45:00;17.27932;96.62471;1947.143;5.990692;186.5617;0;0;99999.9
2018-03-06;10:00:00;17.76608;95.36584;1877.775;6.897078;201.4264;0;0.03;1.11
2018-03-06;10:15:00;17.97513;92.71687;1516.93;7.071031;196.4386;0;0.15;99999.9
2018-03-06;10:30:00;18.12924;91.71741;1624.262;8.178836;233.6169;0;0.15;99999.9
2018-03-06;10:45:00;17.91562;92.08057;1939.147;7.840086;219.4717;0.2;0.15;99999.9
2018-03-06;11:00:00;17.69436;93.33485;1987.427;7.522698;213.995;0.8;0.15;0.98
2018-03-06;11:15:00;17.42428;95.85717;1978.943;5.349813;294.1085;1;0.09;99999.9
2018-03-06;11:30:00;17.41055;95.47417;1992.035;11.02922;203.9698;0;0.09;99999.9
2018-03-06;11:45:00;17.27779;95.93346;1938.659;10.70268;259.7318;0;0.09;99999.9
2018-03-06;12:00:00;17.38918;96.42938;1985.779;10.77592;205.0739;0.2;0.09;1.06
2018-03-06;12:15:00;17.52651;96.57436;1993.774;11.96002;202.4646;0;0.07;99999.9
2018-03-06;12:30:00;17.58297;96.28595;2000;11.70672;251.349;0;0.07;99999.9
2018-03-06;12:45:00;17.50515;96.74373;2000;12.94881;234.721;0.6;0.07;99999.9
2018-03-06;13:00:00;17.83017;97.29763;1991.394;12.01495;242.9993;0;0.07;0.99
2018-03-06;13:15:00;17.86831;97.19387;2000;11.67925;221.6251;0;0.09;99999.9
2018-03-06;13:30:00;18.17502;95.73205;2000;12.24689;238.8464;0;0.09;99999.9
2018-03-06;13:45:00;18.1918;93.03883;2000;13.20516;224.52;0;0.09;99999.9
2018-03-06;14:00:00;18.12772;92.21485;2000;12.83284;206.2275;0.2;0.09;1
2018-03-06;14:15:00;17.96902;94.14817;2000;11.82269;222.6578;0;0.12;99999.9
2018-03-06;14:30:00;17.99039;94.7921;2000;12.26215;250.7887;0;0.12;99999.9
2018-03-06;14:45:00;18.21927;94.85924;2000;13.03731;245.7514;0;0.12;99999.9
2018-03-06;15:00:00;18.54581;92.58869;2000;12.26825;222.2348;0;0.12;1
2018-03-06;15:15:00;17.95987;94.81194;2000;11.27947;229.3102;0.4;0.09;99999.9
2018-03-06;15:30:00;17.65621;97.06874;1973.205;11.39239;237.3687;0.2;0.09;99999.9
2018-03-06;15:45:00;17.55398;97.0016;2000;11.91119;210.9462;0;0.09;99999.9
2018-03-06;16:00:00;17.81643;96.0708;2000;11.81353;227.5633;0;0.09;1.01
2018-03-06;16:15:00;18.04227;95.11101;2000;11.42901;234.9352;0;0.12;99999.9
2018-03-06;16:30:00;18.1506;93.42641;2000;10.86137;252.5246;0;0.12;99999.9
2018-03-06;16:45:00;18.12466;93.07851;2000;10.4921;228.5685;0;0.12;99999.9
2018-03-06;17:00:00;17.86984;93.54239;1963.226;10.03738;167.632;0;0.12;1.03
2018-03-06;17:15:00;17.7081;94.69597;1990.753;11.12078;265.2635;0;0.12;99999.9
2018-03-06;17:30:00;17.62875;94.63798;2000;11.82574;244.6638;0;0.12;99999.9
2018-03-06;17:45:00;17.68368;94.34653;2000;10.12589;236.6546;0;0.12;99999.9
2018-03-06;18:00:00;17.54787;94.1497;2000;10.40055;244.922;0;0.12;1.02
2018-03-06;18:15:00;17.36782;95.06218;2000;12.42084;243.1311;0;0.08;99999.9
2018-03-06;18:30:00;17.09163;96.1944;2000;11.13909;211.556;0;0.08;99999.9
2018-03-06;18:45:00;16.78493;96.92836;1600;11.30999;216.0879;0.8;0.08;99999.9
2018-03-06;19:00:00;16.70557;97.81491;121.8586;9.445334;248.3772;0.8;0.08;0.95
2018-03-06;19:15:00;16.5774;98.27725;0;7.843137;226.4207;0.4;0.03;99999.9
2018-03-06;19:30:00;16.78035;98.59465;0;6.790265;217.3678;0.4;0.03;99999.9
2018-03-06;19:45:00;16.7422;98.75334;0;6.463721;262.8464;0.8;0.03;99999.9
2018-03-06;20:00:00;16.83986;98.88152;0;6.109712;259.9515;0.4;0.03;0.03
2018-03-06;20:15:00;16.86732;98.84337;1200;6.753643;225.4484;0;0.02;99999.9
2018-03-06;20:30:00;16.87801;98.87846;1818.723;8.517586;228.7773;0;0.02;99999.9
2018-03-06;20:45:00;16.87953;98.84795;2000;8.392462;237.7697;0;0.02;99999.9
2018-03-06;21:00:00;16.91463;98.85558;956.4965;7.483025;227.4974;0.2;0.02;0.68
2018-03-06;21:15:00;16.93446;98.98375;0;8.523689;238.9618;0.4;0.02;99999.9
2018-03-06;21:30:00;16.93446;99.05699;0;8.953994;249.4154;0;0.02;99999.9
2018-03-06;21:45:00;16.96651;98.98528;0;6.402686;269.3449;0;0.02;99999.9
2018-03-06;22:00:00;16.97719;99.00969;0;7.754635;224.8222;0;0.02;0.14
2018-03-06;22:15:00;16.9894;99.02953;0;6.771954;230.5736;0;0.02;99999.9
2018-03-06;22:30:00;16.99092;99.04478;0;8.316167;241.5326;0;0.02;99999.9
2018-03-06;22:45:00;16.98634;98.99748;0;6.024261;282.3145;0;0.02;99999.9
2018-03-06;23:00:00;16.9894;98.97765;0;5.502403;253.2387;0;0.02;0
2018-03-06;23:15:00;16.96193;98.84489;0;7.269398;246.5754;0;0.02;99999.9
2018-03-06;23:30:00;16.94057;98.74113;0;7.190051;227.4205;0;0.02;99999.9
2018-03-06;23:45:00;16.95125;98.62669;819.8062;7.11986;200.8386;0;0.02;99999.9
2018-03-07;00:00:00;16.97871;98.67705;0;7.550164;253.1289;0;0.02;99999.9
2018-03-07;00:15:00;16.98024;98.65416;0;6.051728;218.5818;0.2;0.02;99999.9
2018-03-07;00:30:00;16.96651;98.80522;0;6.567483;215.7034;0.2;0.02;99999.9
2018-03-07;00:45:00;16.97108;98.82048;0;5.520714;228.4642;0;0.02;99999.9
2018-03-07;01:00:00;16.91158;98.8983;0;7.040513;209.2378;0;0.02;0
2018-03-07;01:15:00;16.8597;98.88609;0;5.502403;224.0037;0;0.02;99999.9
2018-03-07;01:30:00;16.8597;98.92577;0;4.232853;227.8874;0;0.02;99999.9
2018-03-07;01:45:00;16.8246;98.99748;0;3.860533;244.2628;0;0.02;99999.9
2018-03-07;02:00:00;16.83986;99.10278;0;5.526817;219.5541;0;0.02;0
2018-03-07;02:15:00;16.87648;99.11498;0;6.082246;222.2129;0;0.02;99999.9
2018-03-07;02:30:00;16.85817;99.18365;0;5.679408;238.731;0.2;0.02;99999.9
2018-03-07;02:45:00;16.86122;99.22332;0;6.14023;215.7144;0.2;0.02;99999.9
2018-03-07;03:00:00;16.81697;99.28283;0;7.071031;250.3548;0;0.02;0
2018-03-07;03:15:00;16.72237;99.33318;0;5.816739;235.0011;0;0.01;99999.9
2018-03-07;03:30:00;16.65522;99.42168;0;4.815747;249.4429;0.2;0.01;99999.9
2018-03-07;03:45:00;16.64301;99.46593;0;4.864576;234.9078;0;0.01;99999.9
2018-03-07;04:00:00;16.64606;99.57275;0;3.326467;219.4333;0.2;0.01;0
2018-03-07;04:15:00;16.66895;99.65362;0;3.405814;235.5889;0.8;0.01;99999.9
2018-03-07;04:30:00;16.66132;99.65209;0;4.721141;236.3799;0.8;0.01;99999.9
2018-03-07;04:45:00;16.65827;99.73297;0;5.850309;222.4436;1.8;0.01;99999.9
2018-03-07;05:00:00;16.53315;99.70551;0;5.633631;214.1323;1.2;0.01;0
2018-03-07;05:15:00;16.46296;99.78027;0;6.332494;239.7418;0.8;0;99999.9
2018-03-07;05:30:00;16.42176;99.85352;0;5.31014;224.52;1.2;0;99999.9
2018-03-07;05:45:00;16.47822;99.9588;0;6.729228;219.5871;0.8;0;99999.9
2018-03-07;06:00:00;16.45228;99.94812;0;7.6112;224.6903;0.6;0;0
2018-03-07;06:15:00;16.42329;99.98169;0;6.787213;219.1366;0.6;0;99999.9
2018-03-07;06:30:00;16.40192;99.97559;0;6.213474;222.7018;0.2;0;99999.9
2018-03-07;06:45:00;16.42176;99.96948;302.3117;6.659037;227.7226;0.8;0;99999.9
2018-03-07;07:00:00;16.4538;100;2000;6.890974;230.0243;0.2;0;0.05
2018-03-07;07:15:00;16.56672;100;2000;8.529793;240.3406;0.2;0;99999.9
2018-03-07;07:30:00;16.62623;100;2000;8.163577;239.0387;0.2;0;99999.9
2018-03-07;07:45:00;16.66438;100;2000;7.718014;219.6255;0;0;99999.9
2018-03-07;08:00:00;16.74068;100;2000;7.248035;219.7903;0;0;1.06
2018-03-07;08:15:00;16.8246;99.99695;2000;6.83299;218.3566;0;0;99999.9
2018-03-07;08:30:00;17.00465;99.99542;2000;7.330434;238.6267;0;0;99999.9
2018-03-07;08:45:00;17.1725;99.9939;2000;7.431144;236.0009;0;0;99999.9
2018-03-07;09:00:00;17.24269;99.94354;2000;6.558328;235.111;0;0;1.09
2018-03-07;09:15:00;17.43038;99.76044;2000;7.736324;220.4495;0;0.02;99999.9
2018-03-07;09:30:00;17.56313;99.22637;2000;6.805524;225.8714;0;0.02;99999.9
2018-03-07;09:45:00;17.644;98.78844;2000;10.09537;204.5686;0.2;0.02;99999.9
2018-03-07;10:00:00;17.76608;98.93187;2000;8.447394;238.3191;0.2;0.02;1.09
2018-03-07;10:15:00;17.93087;98.76097;2000;8.883802;236.1328;0;0;99999.9
2018-03-07;10:30:00;18.0972;98.03769;2000;8.688487;238.5882;0;0;99999.9
2018-03-07;10:45:00;18.74113;96.63844;2000;7.867551;226.9206;0;0;99999.9
2018-03-07;11:00:00;18.85862;93.89182;1963.317;7.965209;285.0831;0;0.04;1.09
2018-03-07;11:15:00;18.69078;93.64615;1987.304;7.370108;228.8267;0.4;0.11;99999.9
2018-03-07;11:30:00;18.42985;96.39429;1946.868;6.442359;256.8038;0;0.11;99999.9
2018-03-07;11:45:00;19.06615;94.8333;1990.265;6.454566;241.659;0;0.11;99999.9
2018-03-07;12:00:00;19.14854;93.45541;1961.242;8.725108;256.8862;0;0.11;1.14
2018-03-07;12:15:00;19.71466;92.4712;1924.743;6.875715;284.2591;0;0.2;99999.9
2018-03-07;12:30:00;19.84283;90.24185;1965.728;9.018082;236.303;0;0.2;99999.9
2018-03-07;12:45:00;19.87793;89.65438;2000;9.341573;300.4422;0;0.2;99999.9
2018-03-07;13:00:00;20.46692;86.57512;2000;7.342641;297.3;0;0.2;1.12
2018-03-07;13:15:00;20.56001;85.44137;1974.182;7.421988;228.0797;0;0.34;99999.9
2018-03-07;13:30:00;20.27619;86.48813;1963.043;6.640726;225.7231;0;0.34;99999.9
2018-03-07;13:45:00;20.53254;85.72518;2000;7.827878;245.9272;0;0.34;99999.9
2018-03-07;14:00:00;20.54932;85.85946;2000;6.720073;244.2573;0;0.34;1.19
2018-03-07;14:15:00;20.46998;85.63668;2000;9.619287;206.6175;0;0.33;99999.9
2018-03-07;14:30:00;20.07477;86.91997;2000;8.984512;241.4337;0;0.33;99999.9
2018-03-07;14:45:00;20.05188;86.75517;2000;8.361944;277.2222;0;0.33;99999.9
2018-03-07;15:00:00;20.1236;86.8101;2000;7.739376;20.69306;0;0.33;1.17
2018-03-07;15:15:00;19.54376;87.8584;1993.164;5.825894;297.3385;0;0.24;99999.9
2018-03-07;15:30:00;19.32403;88.9128;1988.159;10.51957;279.502;0;0.24;99999.9
2018-03-07;15:45:00;18.6389;93.20973;1986.847;7.000839;294.7018;0;0.24;99999.9
2018-03-07;16:00:00;18.57328;92.23469;1996.704;6.948958;288.6976;0;0.24;1.15
2018-03-07;16:15:00;18.74418;90.5272;1988.495;5.136187;29.92722;0;0.2;99999.9
2018-03-07;16:30:00;18.79606;88.89449;1998.199;7.180896;283.111;0;0.2;99999.9
2018-03-07;16:45:00;18.57481;89.84207;1955.169;6.469826;287.9615;0;0.2;99999.9
2018-03-07;17:00:00;18.37492;91.21843;1986.694;7.315175;248.5365;0;0.2;1.16
2018-03-07;17:15:00;18.3093;91.61823;2000;6.890974;240.1483;0;0.18;99999.9
2018-03-07;17:30:00;18.28794;91.29015;1973.693;7.635614;195.4992;0;0.18;99999.9
2018-03-07;17:45:00;18.02701;92.15686;1995.605;6.894026;290.8894;0;0.18;99999.9
2018-03-07;18:00:00;17.85458;92.90456;1910.43;5.923553;268.477;0;0.18;1.13
2018-03-07;18:15:00;17.79202;92.57801;2000;5.694667;282.7155;0;0.14;99999.9
2018-03-07;18:30:00;17.84542;92.62836;1996.307;4.812696;254.6999;0;0.14;99999.9
2018-03-07;18:45:00;17.7615;93.60953;2000;4.910353;243.5761;0;0.14;99999.9
2018-03-07;19:00:00;17.63485;94.5388;133.3333;6.704814;213.973;0;0.14;1.17
2018-03-07;19:15:00;17.50973;95.60998;0;5.535974;339.7025;0;0.08;99999.9
2018-03-07;19:30:00;17.51888;95.75646;0;4.483101;277.4914;0;0.08;99999.9
2018-03-07;19:45:00;17.48837;96.22034;0;4.995804;246.8611;0;0.08;99999.9
2018-03-07;20:00:00;17.42733;96.62166;0;5.639734;304.0842;0;0.08;0.04
2018-03-07;20:15:00;17.39529;96.6125;0;5.087358;220.6088;0;0.07;99999.9
2018-03-07;20:30:00;17.32967;96.57436;0;5.770962;257.3806;0;0.07;99999.9
2018-03-07;20:45:00;17.24422;96.48584;0;3.8056;291.1092;0;0.07;99999.9
2018-03-07;21:00:00;17.24117;96.5072;0;4.641795;228.195;0;0.07;0
2018-03-07;21:15:00;17.22896;96.56061;0;3.396658;275.1129;0;0.07;99999.9
2018-03-07;21:30:00;17.22744;96.58351;0;3.866636;246.125;0;0.07;99999.9
2018-03-07;21:45:00;17.21981;96.85054;0;3.616388;303.2767;0;0.07;99999.9
2018-03-07;22:00:00;16.98177;96.9482;0;5.46273;283.0341;0.4;0.07;0
2018-03-07;22:15:00;16.50111;97.07942;0;5.981536;327.5514;0;0.05;99999.9
2018-03-07;22:30:00;16.46601;97.29153;0;5.117876;345.1133;0;0.05;99999.9
2018-03-07;22:45:00;16.51484;97.5967;0;3.576715;314.5818;0;0.05;99999.9
2018-03-07;23:00:00;16.45533;97.69283;0;3.955139;290.873;0;0.05;0
2018-03-07;23:15:00;16.38666;97.66994;0;4.089418;315.8837;0;0.06;99999.9
2018-03-07;23:30:00;16.44312;97.77523;0;3.002975;299.4534;0;0.06;99999.9
2018-03-07;23:45:00;16.39582;97.62569;0;2.996872;300.6894;0;0.06;99999.9
2018-03-08;00:00:00;16.30884;97.0428;0;3.607233;279.2548;0;0.06;99999.9
2018-03-08;00:15:00;16.34089;97.05806;0;2.197299;314.9334;0;0.06;99999.9
2018-03-08;00:30:00;16.30884;96.8719;0;0.8880751;256.1337;0;0.06;99999.9
2018-03-08;00:45:00;16.35309;96.9482;0;0.5401694;256.0623;0;0.06;99999.9
2018-03-08;01:00:00;16.34699;97.0779;0;0.8361944;314.6697;0;0.06;0
2018-03-08;01:15:00;16.22797;96.9543;0;0.3387503;333.7752;0;0.05;99999.9
2018-03-08;01:30:00;16.03113;97.03059;0;0.3234913;333.7422;0;0.05;99999.9
2018-03-08;01:45:00;15.93805;97.15266;0;0.1037613;333.8082;0;0.05;99999.9
2018-03-08;02:00:00;15.97772;97.54635;0;0.1037613;333.6928;0;0.05;0
2018-03-08;02:15:00;15.90753;97.68826;0;0.1068132;333.7258;0;0.04;99999.9
2018-03-08;02:30:00;16.04333;98.0209;0;0.4699779;333.5884;0;0.04;99999.9
2018-03-08;02:45:00;16.14862;98.26657;0;0.1068132;333.7368;0;0.04;99999.9
2018-03-08;03:00:00;16.11963;98.33524;0;0.1037613;333.6434;0;0.04;0
2018-03-08;03:15:00;16.09064;98.51225;0;0.2014191;333.5829;0;0.02;99999.9
2018-03-08;03:30:00;16.18219;98.68773;0;0.5096514;333.5775;0;0.02;99999.9
2018-03-08;03:45:00;16.11506;98.79607;0;1.275654;333.3303;0;0.02;99999.9
2018-03-08;04:00:00;15.93195;98.87541;0;0.3875792;333.3303;0;0.02;0
2018-03-08;04:15:00;15.935;98.99748;0;1.141375;333.1435;0;0.02;99999.9
2018-03-08;04:30:00;16.06622;99.16381;0;1.382468;333.2534;0;0.02;99999.9
2018-03-08;04:45:00;16.11506;99.23553;0;0.1037613;333.2918;0;0.02;99999.9
2018-03-08;05:00:00;16.16846;99.27978;0;0.2685588;333.0446;0;0.02;0
2018-03-08;05:15:00;16.20203;99.26452;0;0.4821851;332.9897;0;0.01;99999.9
2018-03-08;05:30:00;16.24475;99.41405;0;1.193255;211.1824;0.4;0.01;99999.9
2018-03-08;05:45:00;16.26154;99.46136;0;1.388571;211.6933;0.2;0.01;99999.9
2018-03-08;06:00:00;16.21271;99.52087;0;2.136263;202.2614;0;0.01;0
2018-03-08;06:15:00;16.04791;99.50256;0;2.990768;203.4974;0;0.01;99999.9
2018-03-08;06:30:00;15.99908;99.50866;0;1.019303;204.4422;0;0.01;99999.9
2018-03-08;06:45:00;15.98077;99.55291;451.8197;2.322423;204.184;0;0.01;99999.9
2018-03-08;07:00:00;16.01587;99.46899;2000;2.340734;206.1671;0;0.01;0.09
2018-03-08;07:15:00;16.0998;99.55138;2000;1.867704;201.5308;0;0.01;99999.9
2018-03-08;07:30:00;16.19135;99.55138;2000;4.171817;225.5802;0;0.01;99999.9
2018-03-08;07:45:00;16.36225;99.56359;2000;3.170825;215.5935;0;0.01;99999.9
2018-03-08;08:00:00;16.44617;99.51629;2000;3.375296;215.3024;0;0.01;1.21
2018-03-08;08:15:00;16.53925;99.2752;2000;3.845273;188.6821;0;0.03;99999.9
2018-03-08;08:30:00;16.76051;98.51683;2000;4.309148;205.409;0;0.03;99999.9
2018-03-08;08:45:00;17.40749;96.97719;1984.68;4.861525;225.1408;0;0.03;99999.9
2018-03-08;09:00:00;17.90799;93.74228;1942.87;6.189059;230.6835;0;0.03;1.18
2018-03-08;09:15:00;18.0148;91.63806;1976.562;6.784162;224.0696;0;0.18;99999.9
2018-03-08;09:30:00;18.04227;90.66758;1939.33;7.135119;233.9574;0;0.18;99999.9
2018-03-08;09:45:00;18.20401;89.61166;1947.051;6.787213;235.6823;0;0.18;99999.9
2018-03-08;10:00:00;17.80423;91.58771;1842.039;7.043564;209.1884;0;0.18;1.12
2018-03-08;10:15:00;17.49599;94.82872;1996.49;5.923553;236.9512;0.2;0.17;99999.9
2018-03-08;10:30:00;18.23911;91.88525;2000;7.147326;206.4033;0;0.17;99999.9
2018-03-08;10:45:00;18.71367;88.51302;2000;7.681392;202.4207;0;0.17;99999.9
2018-03-08;11:00:00;18.60685;89.57656;2000;7.821774;236.3909;0;0.17;1.12
2018-03-08;11:15:00;18.81895;88.32837;2000;8.111696;208.0842;0;0;99999.9
2018-03-08;11:30:00;19.11497;87.187;2000;6.503395;207.035;0;0;99999.9
2018-03-08;11:45:00;19.75128;84.62196;2000;6.280613;226.4811;0;0;99999.9
2018-03-08;12:00:00;19.57122;84.67841;2000;5.98764;291.4772;0;0.28;1.16
2018-03-08;12:15:00;19.90845;83.24254;2000;6.344701;233.1774;0;0.39;99999.9
2018-03-08;12:30:00;19.9588;83.77966;2000;5.685512;274.7063;0;0.39;99999.9
2018-03-08;12:45:00;20.26551;81.72885;2000;4.946975;332.6821;0;0.39;99999.9
2018-03-08;13:00:00;20.01984;82.83971;2000;5.670252;284.3305;0;0.39;1.23
2018-03-08;13:15:00;20.55238;81.63272;2000;5.407797;237.0117;0;0.49;99999.9
2018-03-08;13:30:00;21.18258;78.20096;2000;6.942855;241.225;0;0.49;99999.9
2018-03-08;13:45:00;21.50301;77.12062;2000;7.028306;241.5876;0;0.49;99999.9
2018-03-08;14:00:00;21.58236;74.58305;2000;6.842145;304.5457;0;0.49;1.25
2018-03-08;14:15:00;22.0264;70.91783;2000;5.502403;290.2138;0;0.72;99999.9
2018-03-08;14:30:00;21.83566;72.47272;2000;5.999847;274.4317;0;0.72;99999.9
2018-03-08;14:45:00;22.20798;72.15686;2000;5.160601;280.65;0;0.72;99999.9
2018-03-08;15:00:00;22.2446;70.91325;2000;5.4963;243.2575;0;0.72;1.3
2018-03-08;15:15:00;21.5259;74.93401;2000;8.108644;308.2426;0;0.64;99999.9
2018-03-08;15:30:00;21.07576;77.74319;2000;6.823835;261.2094;0;0.64;99999.9
